4	13	6	-2	27	72	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	34	4	13	6
4	13	7	-2	27	-120	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	18	4	13	7
-2	27	1	-2	27	-128	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	16	-2	27	1
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0	-2	27	0
